Name,Label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22
ysauqmjao,0,8,3859,393.875,428.7777778,43.76388889,0.888888889,0.888888889,0.978830803,7,145884,13352.85714,16209.33333,1483.650794,0.777777778,0.777777778,0.769920258,4,0.444444444,1,4.61,0,0
enkgjqnlsbkk,0,11,4346,455.3636364,362.1666667,37.9469697,0.916666667,0.916666667,1.344755245,10,150024,17760.7,12502,1480.058333,0.833333333,0.833333333,1.22398647,1,0.083333333,1,3.6825,0,0
vxyiyawnaqwnyfl,0,13,8389,445.6923077,559.2666667,29.71282051,0.866666667,0.933333333,1.722839859,13,310807,13173.46154,20720.46667,878.2307692,0.866666667,0.866666667,1.46303698,3,0.2,1,3.621333333,3,0
7esfgj3fnrua1gcxciv10gw2ji,0,25,14274,610.64,549,23.48615385,0.961538462,0.961538462,3.013126323,24,528523,20938.25,20327.80769,805.3173077,0.923076923,0.923076923,3.021069744,5,0.192307692,1,3.071538462,0,0
9bsgv9l952i7btybo149adpv,0,23,16818,700.2608696,700.75,29.17753623,0.958333333,0.958333333,2.675547768,22,616190,25155.54545,25674.58333,1048.147727,0.916666667,0.916666667,2.488212224,3,0.125,1,2.5925,0,0
yatjfobafvvhgnm,0,14,5657,383.2142857,377.1333333,25.54761905,0.933333333,0.933333333,1.688371368,13,195352,16522.23077,13023.46667,1101.482051,0.866666667,0.866666667,1.459923693,3,0.2,1,3.808666667,2,0
neowncfystfiux,0,13,6536,246.3076923,466.8571429,17.59340659,0.928571429,0.928571429,1.447219827,12,218305,6331.833333,15593.21429,452.2738095,0.857142857,0.857142857,1.106036626,4,0.285714286,1,4.514285714,3,0
185nf9ej1ytul1i3k19q1eeyaey,0,25,18509,747.92,685.5185185,27.70074074,0.925925926,0.962962963,2.568919345,25,696128,28240.76,25782.51852,1045.954074,0.925925926,0.925925926,2.603086162,7,0.259259259,1,3.210740741,0,0
wmpkvvhds,0,8,4333,462.75,481.4444444,51.41666667,0.888888889,0.888888889,1.139022637,7,159436,19878.85714,17715.11111,2208.761905,0.777777778,0.777777778,0.924834388,0,0,1,2.713333333,0,0
akxeviek,0,7,2747,315,343.375,39.375,0.875,0.875,0.743789512,6,98040,11626.33333,12255,1453.291667,0.75,0.75,0.567918493,4,0.5,1,5.24625,1,0
yaeysmz,0,6,3205,280.8333333,457.8571429,40.11904762,0.857142857,0.857142857,0.764296967,5,103372,7636.8,14767.42857,1090.971429,0.714285714,0.714285714,0.546189329,2,0.285714286,1,4.701428571,0,0
xvozxfjfkn,0,9,5264,606.5555556,526.4,60.65555556,0.9,0.9,1.316417775,8,184868,23302.875,18486.8,2330.2875,0.8,0.8,0.985919706,1,0.1,1,2.258,0,0
aiosrz,0,5,2253,207.2,375.5,34.53333333,0.833333333,0.833333333,0.494342693,4,60004,7799.5,10000.66667,1299.916667,0.666666667,0.666666667,0.367991716,3,0.5,1,6.271666667,0,0
tvbmbyiv,0,7,3363,350.4285714,420.375,43.80357143,0.875,0.875,0.978306413,6,115251,11934.83333,14406.375,1491.854167,0.75,0.75,0.824890069,1,0.125,1,3.23125,1,0
lcdllmywguthko,0,13,6178,276.5384615,441.2857143,19.75274725,0.928571429,0.928571429,1.589385526,12,219469,9095.5,15676.35714,649.6785714,0.857142857,0.857142857,1.177141653,2,0.142857143,1,3.63,2,0
aurrrdlcr,0,7,3418,222.1428571,379.7777778,24.68253968,0.777777778,0.888888889,0.776553996,7,126137,6469.571429,14015.22222,718.8412698,0.777777778,0.777777778,0.694788386,2,0.222222222,1,5.568888889,0,0
jgrdjjfwadxhuxu,0,14,6109,460.0714286,407.2666667,30.67142857,0.933333333,0.933333333,1.846631662,13,197812,11606.23077,13187.46667,773.7487179,0.866666667,0.866666667,1.746041716,3,0.2,1,2.639333333,1,0
lrepqdappuroqhh,0,14,6640,391.2142857,442.6666667,26.08095238,0.933333333,0.933333333,1.388304411,13,241576,13258.07692,16105.06667,883.8717949,0.866666667,0.866666667,1.081190971,4,0.266666667,1,4.307333333,2,0
woecamgkmd,0,9,3188,274.1111111,318.8,27.41111111,0.9,0.9,1.009824124,8,103417,10378.875,10341.7,1037.8875,0.8,0.8,0.779091254,3,0.3,1,4.569,3,0
5l837mt9slxf5h373416nlimu,0,23,20410,797,816.4,31.88,0.92,0.96,2.48644206,23,757104,29210.91304,30284.16,1168.436522,0.92,0.92,2.522567434,2,0.08,1,2.258,2,0
qbajxjwpiea,0,10,4167,473.3,378.8181818,43.02727273,0.909090909,0.909090909,1.086490461,9,152289,13317.77778,13844.45455,1210.707071,0.818181818,0.818181818,1.025344253,4,0.363636364,1,4.013636364,2,0
mvjpqcbmntep,0,11,4850,497.5454545,404.1666667,41.46212121,0.916666667,0.916666667,1.294244985,10,177652,19352.1,14804.33333,1612.675,0.833333333,0.833333333,1.109894834,1,0.083333333,1,3.564166667,0,0
ycvhauricxgqjwd,0,14,6896,486.7142857,459.7333333,32.44761905,0.933333333,0.933333333,1.511383784,13,229801,18604.15385,15320.06667,1240.276923,0.866666667,0.866666667,1.33048754,3,0.2,1,3.203333333,2,0
oowjtqxdmsho,0,11,6134,457.7272727,511.1666667,38.14393939,0.916666667,0.916666667,1.195851375,10,222187,18661.6,18515.58333,1555.133333,0.833333333,0.833333333,1.084132474,3,0.25,1,3.855833333,3,0
uykqcetxdagdx,0,12,5085,451.8333333,391.1538462,34.75641026,0.923076923,0.923076923,1.428330743,11,187688,14930.27273,14437.53846,1148.482517,0.846153846,0.846153846,1.324257711,3,0.230769231,1,3.562307692,0,0
vporiwygkaksblp,0,14,6911,276.5714286,460.7333333,18.43809524,0.933333333,0.933333333,1.592084258,13,245801,7952.692308,16386.73333,530.1794872,0.866666667,0.866666667,1.257967764,3,0.2,1,4.008666667,1,0
smxaayw,0,6,3013,338.5,430.4285714,48.35714286,0.857142857,0.857142857,0.808752678,5,78848,10557.2,11264,1508.171429,0.714285714,0.714285714,0.663205565,2,0.285714286,1,4.584285714,0,0
mghslnbikrmht,0,12,4777,295.5,367.4615385,22.73076923,0.923076923,0.923076923,1.612371909,11,170374,8779.818182,13105.69231,675.3706294,0.846153846,0.846153846,1.290544099,1,0.076923077,1,4.280769231,0,0
llncoiwbvwec,0,11,5033,320.2727273,419.4166667,26.68939394,0.916666667,0.916666667,1.207420219,10,185103,11567.4,15425.25,963.95,0.833333333,0.833333333,1.116898955,3,0.25,1,4.464166667,1,0
v9su9i1myou0b1at52wk2vo5c9,0,25,19305,769.76,742.5,29.60615385,0.961538462,0.961538462,2.619521575,24,728919,27696.875,28035.34615,1065.264423,0.923076923,0.923076923,2.868040428,6,0.230769231,1,2.652307692,3,0
yccvrw1z09fjzeh3tz5d5oe3l,0,24,17015,776.75,680.6,31.07,0.96,0.96,2.814883438,23,603808,30504.13043,24152.32,1220.165217,0.92,0.92,2.734464966,3,0.12,1,2.6776,1,0
yjxym,0,4,3112,608.5,622.4,121.7,0.8,0.8,0.567612971,3,83054,20875,16610.8,4175,0.6,0.6,0.440108783,0,0,1,1.586,0,0
nshhpkplfhbhyju,0,14,5832,386.2857143,388.8,25.75238095,0.933333333,0.933333333,1.925357475,13,207479,13628.53846,13831.93333,908.5692308,0.866666667,0.866666667,1.70515334,1,0.066666667,1,2.973333333,0,0
lowyscqwoeif,0,11,6050,321.4545455,504.1666667,26.78787879,0.916666667,0.916666667,1.250325458,10,217885,10283.3,18157.08333,856.9416667,0.833333333,0.833333333,1.148430537,4,0.333333333,1,4.383333333,4,0
wuflwfmscrnkw,0,12,6135,347.3333333,471.9230769,26.71794872,0.923076923,0.923076923,1.60361593,11,217546,10056.18182,16734.30769,773.5524476,0.846153846,0.846153846,1.326074923,1,0.076923077,1,3.307692308,1,0
ikfsydoqgkhiq,0,12,5051,418.5833333,388.5384615,32.19871795,0.923076923,0.923076923,1.587711961,11,179460,14700.27273,13804.61538,1130.79021,0.846153846,0.846153846,1.324481128,3,0.230769231,1,3.410769231,2,0
1h5kx88147odv71fzds631h2jdwh,0,26,21925,841.0769231,783.0357143,30.03846154,0.928571429,0.964285714,3.070809786,26,800651,30642.76923,28594.67857,1094.384615,0.928571429,0.928571429,2.945725725,1,0.035714286,1,1.476071429,0,0
o4t7zt1fehnuucinr5f1avsgsk,0,25,15699,545.56,603.8076923,20.98307692,0.961538462,0.961538462,3.038035235,24,569632,20689.45833,21908.92308,795.7483974,0.923076923,0.923076923,2.592476719,6,0.230769231,1,3.885769231,3,0
6arox1m4pl0114stxhcjqhi09,0,24,16641,629.9583333,665.64,25.19833333,0.96,0.96,2.697481493,23,593024,22226.08696,23720.96,889.0434783,0.92,0.92,2.948984507,3,0.12,1,2.6668,2,0
zbcqpkcx,0,7,2774,614.1428571,346.75,76.76785714,0.875,0.875,1.056749955,6,101458,26448,12682.25,3306,0.75,0.75,0.812459209,0,0,1,2.0475,0,0
1e8s3cg1526xn326a4ks1nazui7,0,25,20078,740.72,743.6296296,27.43407407,0.925925926,0.962962963,3.193809512,25,749711,28122.6,27767.07407,1041.577778,0.925925926,0.925925926,2.917233194,5,0.185185185,1,2.809259259,0,0
ctjrrm1d2kcje17y9k3p1iax29m,0,26,17703,699.4230769,655.6666667,25.9045584,0.962962963,0.962962963,3.169004113,25,621199,28559.6,23007.37037,1057.762963,0.925925926,0.925925926,2.917973562,3,0.111111111,1,2.774814815,0,0
xyxvaunamhkr,0,11,5972,335.6363636,497.6666667,27.96969697,0.916666667,0.916666667,1.305046796,10,211565,9309.2,17630.41667,775.7666667,0.833333333,0.833333333,1.03476893,3,0.25,1,3.891666667,1,0
gwelaqoectmbc,0,12,4337,271.3333333,333.6153846,20.87179487,0.923076923,0.923076923,1.325652517,11,162926,6583.909091,12532.76923,506.4545455,0.846153846,0.846153846,1.00237518,4,0.307692308,1,4.921538462,1,0
h4v4bx8upcwsg31v551rbmwl3,0,24,17908,764.0416667,716.32,30.56166667,0.96,0.96,2.860186646,23,663079,24624.30435,26523.16,984.9721739,0.92,0.92,2.884683325,1,0.04,1,1.9064,1,0
bdgsuljgdschor,0,13,4631,274.2307692,330.7857143,19.58791209,0.928571429,0.928571429,1.377800588,12,154765,10233.58333,11054.64286,730.9702381,0.857142857,0.857142857,1.013622894,2,0.142857143,1,3.937857143,2,0
ieyrwsumcaflxhl,0,14,6764,294.7857143,450.9333333,19.65238095,0.933333333,0.933333333,1.715785066,13,246159,11153.23077,16410.6,743.5487179,0.866666667,0.866666667,1.440591916,4,0.266666667,1,4.46,1,0
epfkcwl,0,6,2275,484.1666667,325,69.16666667,0.857142857,0.857142857,0.884304839,5,54091,14890.2,7727.285714,2127.171429,0.714285714,0.714285714,0.736725437,1,0.142857143,1,3.698571429,0,0
1pj6p143egw7t1nj28wbnh0o33,0,25,19176,855.76,737.5384615,32.91384615,0.961538462,0.961538462,2.814458553,24,685262,33332.54167,26356.23077,1282.020833,0.923076923,0.923076923,2.698013648,2,0.076923077,1,2.073461538,1,0
kuivvbpctldbit,0,13,5482,291.0769231,391.5714286,20.79120879,0.928571429,0.928571429,1.573281377,12,195689,8709.583333,13977.78571,622.1130952,0.857142857,0.857142857,1.383511827,3,0.214285714,1,3.868571429,2,0
f9s2ya1ssua5kfpu9jpg4fvd,0,23,15426,685.3478261,642.75,28.55615942,0.958333333,0.958333333,2.800147005,22,555256,25997.68182,23135.66667,1083.236742,0.916666667,0.916666667,2.486263798,4,0.166666667,1,2.81125,0,0
bwmflmbtedmm,0,11,4000,312.5454545,333.3333333,26.04545455,0.916666667,0.916666667,1.368197404,10,133899,9241.7,11158.25,770.1416667,0.833333333,0.833333333,1.108612128,1,0.083333333,1,3.718333333,1,0
izbaik,0,5,1645,238.8,274.1666667,39.8,0.833333333,0.833333333,0.543154649,4,50411,4222.25,8401.833333,703.7083333,0.666666667,0.666666667,0.329092751,3,0.5,1,4.833333333,0,0
sasqpvlehebggp,0,13,4963,344.6923077,354.5,24.62087912,0.928571429,0.928571429,1.460454241,12,179002,10636.58333,12785.85714,759.7559524,0.857142857,0.857142857,1.280313288,3,0.214285714,1,4.526428571,3,0
irnkociksqmufch,0,14,6058,263.7857143,403.8666667,17.58571429,0.933333333,0.933333333,1.586924633,13,226668,9862.461538,15111.2,657.4974359,0.866666667,0.866666667,1.354982121,4,0.266666667,1,4.246666667,1,0
12ec9jdt4px781d460i910pr09j,0,25,22199,807.84,822.1851852,29.92,0.925925926,0.962962963,3.081799119,25,792240,29567.24,29342.22222,1095.082963,0.925925926,0.925925926,3.225092572,2,0.074074074,1,1.850740741,0,0
aprgytqtwwbpp,0,12,6891,392.25,530.0769231,30.17307692,0.923076923,0.923076923,1.57829269,11,239359,17380.18182,18412.23077,1336.937063,0.846153846,0.846153846,1.3055255,1,0.076923077,1,3.517692308,0,0
mtycspafph,0,9,4294,239.5555556,429.4,23.95555556,0.9,0.9,1.062451867,8,140998,6927.875,14099.8,692.7875,0.8,0.8,0.806881524,1,0.1,1,4.092,2,0
rceerccvchnp,0,10,3558,253.9,296.5,21.15833333,0.833333333,0.916666667,1.029182132,10,115541,5368.5,9628.416667,447.375,0.833333333,0.833333333,0.813845834,2,0.166666667,1,5.058333333,0,0
wdublvjdjcae,0,11,3932,420.8181818,327.6666667,35.06818182,0.916666667,0.916666667,1.407963489,10,148936,15889.4,12411.33333,1324.116667,0.833333333,0.833333333,1.141737089,3,0.25,1,3.604166667,1,0
rfcgmwabvxfm,0,11,4452,464.7272727,371,38.72727273,0.916666667,0.916666667,1.542174967,10,161196,13350.6,13433,1112.55,0.833333333,0.833333333,1.319986974,1,0.083333333,1,3.1375,0,0
ayctrhft,0,7,2912,241.7142857,364,30.21428571,0.875,0.875,0.805410825,6,102523,9410,12815.375,1176.25,0.75,0.75,0.679604694,1,0.125,1,4.7275,0,0
1gmuc4bhz2w3gwzfbpz1e2wwrf,0,24,16695,726.4583333,642.1153846,27.94070513,0.923076923,0.961538462,3.258316869,24,609146,28513.91667,23428.69231,1096.689103,0.923076923,0.923076923,3.005068965,2,0.076923077,1,2.032307692,1,0
njwdbrpu,0,7,3134,382.8571429,391.75,47.85714286,0.875,0.875,0.972552488,6,96490,13917.33333,12061.25,1739.666667,0.75,0.75,0.739902206,1,0.125,1,3.2475,0,0
1ltp305gp8rm5avpg621cl1g4j,0,25,18649,745.72,717.2692308,28.68153846,0.961538462,0.961538462,2.905326952,24,664523,30063.79167,25558.57692,1156.299679,0.923076923,0.923076923,2.759119979,1,0.038461538,1,2.236153846,0,0
utdebqrmfptij,0,12,5422,344.4166667,417.0769231,26.49358974,0.923076923,0.923076923,1.378818657,11,193806,12461.09091,14908.15385,958.5454545,0.846153846,0.846153846,1.158032777,3,0.230769231,1,4.096923077,1,0
t0v7uo1nyclad1olbro75zinzr,0,25,16871,590.12,648.8846154,22.69692308,0.961538462,0.961538462,2.417260797,24,603830,22709.625,23224.23077,873.4471154,0.923076923,0.923076923,1.987061434,6,0.230769231,1,3.735,3,0
53anoq1ebh9voxwox0u5f1k08,0,23,17148,814.1304348,685.92,32.56521739,0.92,0.96,2.13624289,23,612312,26383.6087,24492.48,1055.344348,0.92,0.92,2.603606365,6,0.24,1,2.5648,4,0
kpbyqr,0,5,2586,588.4,431,98.06666667,0.833333333,0.833333333,0.74184319,4,74390,21626.75,12398.33333,3604.458333,0.666666667,0.666666667,0.531156323,0,0,1,2.566666667,1,0
qhbrboy,0,6,2198,376.5,314,53.78571429,0.857142857,0.857142857,0.732974693,5,62230,11957,8890,1708.142857,0.714285714,0.714285714,0.44964231,1,0.142857143,1,3.242857143,1,0
kxohnoajbrqxcqb,0,14,6440,544.2857143,429.3333333,36.28571429,0.933333333,0.933333333,1.814604725,13,221192,20729.53846,14746.13333,1381.969231,0.866666667,0.866666667,1.524469722,3,0.2,1,3.443333333,2,0
dtgbhfpkstserxi,0,14,6454,325.2857143,430.2666667,21.68571429,0.933333333,0.933333333,1.663289401,13,211368,10204.07692,14091.2,680.2717949,0.866666667,0.866666667,1.397533647,2,0.133333333,1,4.426,0,0
12vn5bb1o8lhb4kpjo20kmmgaz,0,25,15155,664.28,582.8846154,25.54923077,0.961538462,0.961538462,3.15322903,24,574372,25652.41667,22091.23077,986.6314103,0.923076923,0.923076923,2.869607245,3,0.115384615,1,2.460769231,0,0
omzyrznm,0,7,5075,421.8571429,634.375,52.73214286,0.875,0.875,0.991418066,6,173478,19432,21684.75,2429,0.75,0.75,0.792871401,1,0.125,1,3.70125,0,0
rkhmowkcgaki,0,11,4292,282.2727273,357.6666667,23.52272727,0.916666667,0.916666667,1.323404602,10,148035,7730.5,12336.25,644.2083333,0.833333333,0.833333333,1.047048393,3,0.25,1,4.130833333,2,0
1xmfzfy20ujy418c682soc1l7,0,24,19023,738.5833333,760.92,29.54333333,0.96,0.96,3.063138915,23,705317,29042.82609,28212.68,1161.713043,0.92,0.92,2.626222044,2,0.08,1,1.7292,1,0
xihbdbnagufgw,0,12,3638,362.8333333,279.8461538,27.91025641,0.923076923,0.923076923,1.650772197,11,128383,11676.81818,9875.615385,898.2167832,0.846153846,0.846153846,1.38007782,3,0.230769231,1,3.446153846,1,0
kqgtekqmpfnrxcf,0,13,6561,610.1538462,437.4,40.67692308,0.866666667,0.933333333,1.65809336,13,245868,20541,16391.2,1369.4,0.866666667,0.866666667,1.713130161,1,0.066666667,1,3.277333333,0,0
gkf78i43obqp1azhnexw81kug,0,24,16131,682.4166667,645.24,27.29666667,0.96,0.96,2.827694229,23,583384,25116.6087,23335.36,1004.664348,0.92,0.92,2.699382738,5,0.2,1,2.5968,1,0
fkumfpsqhxbobcr,0,14,5837,439.2142857,389.1333333,29.28095238,0.933333333,0.933333333,1.835110166,13,217904,14753.15385,14526.93333,983.5435897,0.866666667,0.866666667,1.522422297,2,0.133333333,1,3.12,1,0
wimyinvoiffab,0,12,5451,189.5,419.3076923,14.57692308,0.923076923,0.923076923,1.284120803,11,206766,3726.363636,15905.07692,286.6433566,0.846153846,0.846153846,0.800350008,5,0.384615385,1,4.474615385,5,0
wqoymsoieuleyqf,0,14,8070,399.5,538,26.63333333,0.933333333,0.933333333,1.516677705,13,283021,10616.30769,18868.06667,707.7538462,0.866666667,0.866666667,1.390642311,6,0.4,1,4.38,2,0
vtivjpevtiupbm,0,11,7063,410.5454545,504.5,29.32467532,0.785714286,0.928571429,1.307086761,11,266165,13207.81818,19011.78571,943.4155844,0.785714286,0.857142857,1.26096171,4,0.285714286,1,4.007142857,1,0
rgnetcfcyrbyqdn,0,14,5977,368.7857143,398.4666667,24.58571429,0.933333333,0.933333333,1.739422062,13,221924,11323.23077,14794.93333,754.8820513,0.866666667,0.866666667,1.457497095,1,0.066666667,1,4.122,3,0
innwqfn,0,6,3014,567.5,430.5714286,81.07142857,0.857142857,0.857142857,0.611290546,5,106664,23296.4,15237.71429,3328.057143,0.714285714,0.714285714,0.516885121,1,0.142857143,1,4.12,2,0
btipcrxiqe,0,9,4263,372,426.3,37.2,0.9,0.9,1.129127067,8,138497,9979,13849.7,997.9,0.8,0.8,0.894336681,3,0.3,1,4.699,1,0
4lyttuj2e3gc6fh8btk0u54t,0,23,16236,786.3043478,676.5,32.76268116,0.958333333,0.958333333,2.526374079,22,572468,28087.04545,23852.83333,1170.293561,0.916666667,0.916666667,2.599672256,3,0.125,1,2.640833333,0,0
drwelaxuuy,0,9,4710,295.1111111,471,29.51111111,0.9,0.9,1.051603183,8,148978,13232.125,14897.8,1323.2125,0.8,0.8,0.60720103,4,0.4,1,4.339,3,0
vhajtikebdi,0,10,3195,276.9,290.4545455,25.17272727,0.909090909,0.909090909,1.017670412,9,116465,5639.444444,10587.72727,512.6767677,0.818181818,0.818181818,0.826100401,4,0.363636364,1,4.716363636,1,0
hwyhwbob,0,6,3784,472.3333333,473,59.04166667,0.75,0.875,0.819278165,6,123347,18065,15418.375,2258.125,0.75,0.75,0.717829032,1,0.125,1,2.62625,1,0
qk9c836pg7lct0be1l1wtrx6i,0,24,17683,814.625,707.32,32.585,0.96,0.96,2.489390802,23,624988,31102.30435,24999.52,1244.092174,0.92,0.92,2.5352733,2,0.08,1,2.626,1,0
msthdqcscnri,0,11,4960,305.5454545,413.3333333,25.46212121,0.916666667,0.916666667,1.170115171,10,163325,8170.5,13610.41667,680.875,0.833333333,0.833333333,1.050195288,1,0.083333333,1,4.6825,1,0
qxcswpog,0,7,4287,401.1428571,535.875,50.14285714,0.875,0.875,0.801981901,6,142279,15972,17784.875,1996.5,0.75,0.75,0.711267859,1,0.125,1,3.1275,0,0
akzfndlk,0,7,2630,413.1428571,328.75,51.64285714,0.875,0.875,0.903930076,6,83483,18538,10435.375,2317.25,0.75,0.75,0.740984405,1,0.125,1,3.69125,0,0
jwgwvvfprkqcviy,0,14,7634,562.5714286,508.9333333,37.5047619,0.933333333,0.933333333,1.861755369,13,277297,21647.92308,18486.46667,1443.194872,0.866666667,0.866666667,1.822959599,1,0.066666667,1,2.368666667,0,0
1j49f1fzrm7lc1k0cvw3vne6mz,0,25,17846,871.68,686.3846154,33.52615385,0.961538462,0.961538462,2.644564271,24,659390,32947.25,25361.15385,1267.201923,0.923076923,0.923076923,2.747290791,1,0.038461538,1,2.074615385,1,0
dbsxqrxloihwgk,0,13,6611,535.4615385,472.2142857,38.24725275,0.928571429,0.928571429,1.744034133,12,241867,19348.75,17276.21429,1382.053571,0.857142857,0.857142857,1.586493138,2,0.142857143,1,3.385,0,0
jjfivynb,0,7,3470,412.7142857,433.75,51.58928571,0.875,0.875,0.917535967,6,112862,9837.333333,14107.75,1229.666667,0.75,0.75,0.770184618,1,0.125,1,2.7,1,0
durvkogsxtfqs,0,12,6735,415.6666667,518.0769231,31.97435897,0.923076923,0.923076923,1.497127394,11,231864,14155,17835.69231,1088.846154,0.846153846,0.846153846,1.279752458,2,0.153846154,1,3.655384615,0,0
vgqojmljkmls,0,10,5117,601.1,426.4166667,50.09166667,0.833333333,0.916666667,1.461249394,10,177592,22640.2,14799.33333,1886.683333,0.833333333,0.833333333,1.361751004,1,0.083333333,1,3.065,0,0
dcjbjjis,0,7,1621,492.5714286,202.625,61.57142857,0.875,0.875,0.946988942,6,49156,17972.33333,6144.5,2246.541667,0.75,0.75,0.787069966,1,0.125,1,3.11625,1,0
itxgvqdfkltro,0,12,6180,477.8333333,475.3846154,36.75641026,0.923076923,0.923076923,1.329113903,11,209460,16268.63636,16112.30769,1251.433566,0.846153846,0.846153846,1.436259802,2,0.153846154,1,3.808461538,1,0
ivmsum4y98a81quf42616k2dlg,0,25,20186,686.52,776.3846154,26.40461538,0.961538462,0.961538462,3.098233295,24,750524,25929.58333,28866.30769,997.2916667,0.923076923,0.923076923,2.913700385,4,0.153846154,1,2.126153846,2,0
glhzogtojz,0,9,4357,393.2222222,435.7,39.32222222,0.9,0.9,1.109763466,8,151405,16079,15140.5,1607.9,0.8,0.8,0.932688417,2,0.2,1,3.461,1,0
apensexwvtn,0,10,5444,285.1,494.9090909,25.91818182,0.909090909,0.909090909,0.964162097,9,178708,9491.555556,16246.18182,862.8686869,0.818181818,0.818181818,0.62033381,3,0.272727273,1,5.43,4,0
paijmvlrqbb,0,10,4286,473.5,389.6363636,43.04545455,0.909090909,0.909090909,1.358941964,9,161111,18009.22222,14646.45455,1637.20202,0.818181818,0.818181818,1.160438375,2,0.181818182,1,3.708181818,1,0
becsvjvvua,0,9,4571,461.1111111,457.1,46.11111111,0.9,0.9,1.085670479,8,144596,20587.5,14459.6,2058.75,0.8,0.8,0.937336851,3,0.3,1,3.955,1,0
klrucenq,0,7,3016,261.8571429,377,32.73214286,0.875,0.875,0.765360811,6,95040,6238.5,11880,779.8125,0.75,0.75,0.486359341,2,0.25,1,4.51375,0,0
yvvbxcspb,0,8,4860,482,540,53.55555556,0.888888889,0.888888889,1.145127832,7,162766,19304.71429,18085.11111,2144.968254,0.777777778,0.777777778,0.867051778,0,0,1,2.542222222,0,0
qnmkfyocnduodat,0,14,5828,308.3571429,388.5333333,20.55714286,0.933333333,0.933333333,1.617841571,13,220362,11184.30769,14690.8,745.6205128,0.866666667,0.866666667,1.371565358,4,0.266666667,1,4.314666667,2,0
kbdndzcu,0,7,2240,372.7142857,280,46.58928571,0.875,0.875,0.943366331,6,81278,11647.5,10159.75,1455.9375,0.75,0.75,0.825096323,1,0.125,1,3.07375,0,0
